,Time,Type,Zone1,Zone2,Zone3
0,2545,Tuna,163.0,-196.0,33.0
1,2545,Salmon,229.0,-339.0,110.0
2,2545,Clown,-912.0,774.0,138.0
0,2546,Tuna,163.0,-196.0,33.0
1,2546,Salmon,229.0,-339.0,110.0
2,2546,Clown,-912.0,774.0,138.0
0,2547,Tuna,163.0,-196.0,33.0
1,2547,Salmon,229.0,-339.0,110.0
2,2547,Clown,-909.0,771.0,138.0
0,2548,Tuna,163.0,-196.0,33.0
1,2548,Salmon,232.0,-341.0,109.0
2,2548,Clown,-909.0,771.0,138.0
0,2549,Tuna,163.0,-196.0,33.0
1,2549,Salmon,233.0,-343.0,110.0
2,2549,Clown,-909.0,771.0,138.0
0,2550,Tuna,161.0,-193.0,32.0
1,2550,Salmon,233.0,-343.0,110.0
2,2550,Clown,-912.0,774.0,138.0
0,2551,Tuna,161.0,-193.0,32.0
1,2551,Salmon,233.0,-342.0,109.0
2,2551,Clown,-912.0,774.0,138.0
0,2552,Tuna,162.0,-194.0,32.0
1,2552,Salmon,233.0,-341.0,108.0
2,2552,Clown,-912.0,774.0,138.0
0,2553,Tuna,162.0,-194.0,32.0
1,2553,Salmon,234.0,-342.0,108.0
2,2553,Clown,-915.0,777.0,138.0
0,2554,Tuna,163.0,-195.0,32.0
1,2554,Salmon,235.0,-343.0,108.0
2,2554,Clown,-915.0,777.0,138.0
0,2555,Tuna,163.0,-195.0,32.0
1,2555,Salmon,235.0,-343.0,108.0
2,2555,Clown,-915.0,777.0,138.0
0,2556,Tuna,161.0,-193.0,32.0
1,2556,Salmon,235.0,-343.0,108.0
2,2556,Clown,-915.0,777.0,138.0
0,2557,Tuna,161.0,-193.0,32.0
1,2557,Salmon,235.0,-343.0,108.0
2,2557,Clown,-906.0,768.0,138.0
0,2558,Tuna,161.0,-193.0,32.0
1,2558,Salmon,235.0,-343.0,108.0
2,2558,Clown,-906.0,768.0,138.0
0,2559,Tuna,162.0,-194.0,32.0
1,2559,Salmon,234.0,-343.0,109.0
2,2559,Clown,-906.0,768.0,138.0
0,2560,Tuna,163.0,-195.0,32.0
1,2560,Salmon,234.0,-342.0,108.0
2,2560,Clown,-906.0,768.0,138.0
0,2561,Tuna,163.0,-195.0,32.0
1,2561,Salmon,233.0,-341.0,108.0
2,2561,Clown,-906.0,768.0,138.0
0,2562,Tuna,163.0,-195.0,32.0
1,2562,Salmon,234.0,-343.0,109.0
2,2562,Clown,-909.0,771.0,138.0
0,2563,Tuna,161.0,-193.0,32.0
1,2563,Salmon,235.0,-345.0,110.0
2,2563,Clown,-909.0,771.0,138.0
0,2564,Tuna,160.0,-192.0,32.0
1,2564,Salmon,236.0,-345.0,109.0
2,2564,Clown,-909.0,771.0,138.0
0,2565,Tuna,161.0,-193.0,32.0
1,2565,Salmon,236.0,-344.0,108.0
2,2565,Clown,-909.0,771.0,138.0
0,2566,Tuna,161.0,-193.0,32.0
1,2566,Salmon,236.0,-344.0,108.0
2,2566,Clown,-909.0,771.0,138.0
0,2567,Tuna,161.0,-193.0,32.0
1,2567,Salmon,237.0,-344.0,107.0
2,2567,Clown,-909.0,771.0,138.0
0,2568,Tuna,162.0,-194.0,32.0
1,2568,Salmon,238.0,-344.0,106.0
2,2568,Clown,-912.0,774.0,138.0
0,2569,Tuna,164.0,-196.0,32.0
1,2569,Salmon,237.0,-343.0,106.0
2,2569,Clown,-912.0,780.0,132.0
0,2570,Tuna,165.0,-197.0,32.0
1,2570,Salmon,237.0,-343.0,106.0
2,2570,Clown,-912.0,780.0,132.0
0,2571,Tuna,165.0,-198.0,33.0
1,2571,Salmon,235.0,-341.0,106.0
2,2571,Clown,-912.0,780.0,132.0
0,2572,Tuna,167.0,-200.0,33.0
1,2572,Salmon,235.0,-341.0,106.0
2,2572,Clown,-912.0,780.0,132.0
0,2573,Tuna,168.0,-201.0,33.0
1,2573,Salmon,235.0,-340.0,105.0
2,2573,Clown,-912.0,780.0,132.0
0,2574,Tuna,168.0,-201.0,33.0
1,2574,Salmon,236.0,-341.0,105.0
2,2574,Clown,-912.0,780.0,132.0
0,2575,Tuna,169.0,-202.0,33.0
1,2575,Salmon,236.0,-340.0,104.0
2,2575,Clown,-909.0,777.0,132.0
0,2576,Tuna,170.0,-203.0,33.0
1,2576,Salmon,236.0,-340.0,104.0
2,2576,Clown,-912.0,780.0,132.0
0,2577,Tuna,170.0,-203.0,33.0
1,2577,Salmon,237.0,-340.0,103.0
2,2577,Clown,-912.0,780.0,132.0
0,2578,Tuna,170.0,-203.0,33.0
1,2578,Salmon,237.0,-340.0,103.0
2,2578,Clown,-915.0,783.0,132.0
0,2579,Tuna,170.0,-203.0,33.0
1,2579,Salmon,238.0,-341.0,103.0
2,2579,Clown,-915.0,783.0,132.0
0,2580,Tuna,170.0,-203.0,33.0
1,2580,Salmon,238.0,-341.0,103.0
2,2580,Clown,-915.0,783.0,132.0
0,2581,Tuna,169.0,-202.0,33.0
1,2581,Salmon,238.0,-342.0,104.0
2,2581,Clown,-915.0,786.0,129.0
0,2582,Tuna,170.0,-203.0,33.0
1,2582,Salmon,238.0,-342.0,104.0
2,2582,Clown,-915.0,786.0,129.0
0,2583,Tuna,170.0,-203.0,33.0
1,2583,Salmon,241.0,-344.0,103.0
2,2583,Clown,-915.0,786.0,129.0
0,2584,Tuna,171.0,-204.0,33.0
1,2584,Salmon,242.0,-346.0,104.0
2,2584,Clown,-915.0,786.0,129.0
0,2585,Tuna,172.0,-205.0,33.0
1,2585,Salmon,244.0,-347.0,103.0
2,2585,Clown,-915.0,786.0,129.0
0,2586,Tuna,172.0,-205.0,33.0
1,2586,Salmon,243.0,-346.0,103.0
2,2586,Clown,-915.0,786.0,129.0
0,2587,Tuna,172.0,-205.0,33.0
1,2587,Salmon,243.0,-346.0,103.0
2,2587,Clown,-915.0,786.0,129.0
0,2588,Tuna,172.0,-205.0,33.0
1,2588,Salmon,244.0,-348.0,104.0
2,2588,Clown,-915.0,786.0,129.0
0,2589,Tuna,172.0,-205.0,33.0
1,2589,Salmon,245.0,-348.0,103.0
2,2589,Clown,-915.0,786.0,129.0
0,2590,Tuna,172.0,-205.0,33.0
1,2590,Salmon,245.0,-348.0,103.0
2,2590,Clown,-915.0,786.0,129.0
0,2591,Tuna,170.0,-203.0,33.0
1,2591,Salmon,248.0,-352.0,104.0
2,2591,Clown,-915.0,789.0,126.0
0,2592,Tuna,169.0,-202.0,33.0
1,2592,Salmon,248.0,-352.0,104.0
2,2592,Clown,-915.0,789.0,126.0
0,2593,Tuna,171.0,-204.0,33.0
1,2593,Salmon,248.0,-351.0,103.0
2,2593,Clown,-915.0,789.0,126.0
0,2594,Tuna,171.0,-204.0,33.0
1,2594,Salmon,248.0,-351.0,103.0
2,2594,Clown,-915.0,789.0,126.0
0,2595,Tuna,171.0,-204.0,33.0
1,2595,Salmon,248.0,-350.0,102.0
2,2595,Clown,-915.0,789.0,126.0
0,2596,Tuna,173.0,-206.0,33.0
1,2596,Salmon,247.0,-348.0,101.0
2,2596,Clown,-915.0,789.0,126.0
0,2597,Tuna,173.0,-206.0,33.0
1,2597,Salmon,247.0,-347.0,100.0
2,2597,Clown,-918.0,792.0,126.0
0,2598,Tuna,173.0,-207.0,34.0
1,2598,Salmon,247.0,-346.0,99.0
2,2598,Clown,-918.0,789.0,129.0
0,2599,Tuna,172.0,-206.0,34.0
1,2599,Salmon,248.0,-347.0,99.0
2,2599,Clown,-918.0,786.0,132.0
0,2600,Tuna,172.0,-206.0,34.0
1,2600,Salmon,247.0,-344.0,97.0
2,2600,Clown,-921.0,789.0,132.0
0,2601,Tuna,172.0,-206.0,34.0
1,2601,Salmon,246.0,-344.0,98.0
2,2601,Clown,-921.0,789.0,132.0
0,2602,Tuna,172.0,-206.0,34.0
1,2602,Salmon,247.0,-344.0,97.0
2,2602,Clown,-921.0,789.0,132.0
0,2603,Tuna,172.0,-206.0,34.0
1,2603,Salmon,246.0,-344.0,98.0
2,2603,Clown,-921.0,789.0,132.0
0,2604,Tuna,172.0,-206.0,34.0
1,2604,Salmon,246.0,-344.0,98.0
2,2604,Clown,-921.0,789.0,132.0
0,2605,Tuna,172.0,-206.0,34.0
1,2605,Salmon,246.0,-344.0,98.0
2,2605,Clown,-921.0,789.0,132.0
0,2606,Tuna,173.0,-207.0,34.0
1,2606,Salmon,246.0,-344.0,98.0
2,2606,Clown,-921.0,789.0,132.0
0,2607,Tuna,174.0,-208.0,34.0
1,2607,Salmon,245.0,-343.0,98.0
2,2607,Clown,-921.0,789.0,132.0
0,2608,Tuna,175.0,-209.0,34.0
1,2608,Salmon,246.0,-345.0,99.0
2,2608,Clown,-918.0,786.0,132.0
0,2609,Tuna,174.0,-208.0,34.0
1,2609,Salmon,246.0,-345.0,99.0
2,2609,Clown,-918.0,783.0,135.0
0,2610,Tuna,174.0,-208.0,34.0
1,2610,Salmon,246.0,-345.0,99.0
2,2610,Clown,-918.0,786.0,132.0
0,2611,Tuna,174.0,-208.0,34.0
1,2611,Salmon,247.0,-345.0,98.0
2,2611,Clown,-918.0,786.0,132.0
0,2612,Tuna,174.0,-208.0,34.0
1,2612,Salmon,247.0,-346.0,99.0
2,2612,Clown,-921.0,789.0,132.0
0,2613,Tuna,174.0,-208.0,34.0
1,2613,Salmon,249.0,-348.0,99.0
2,2613,Clown,-921.0,789.0,132.0
0,2614,Tuna,174.0,-208.0,34.0
1,2614,Salmon,248.0,-347.0,99.0
2,2614,Clown,-921.0,789.0,132.0
0,2615,Tuna,175.0,-209.0,34.0
1,2615,Salmon,248.0,-346.0,98.0
2,2615,Clown,-924.0,795.0,129.0
0,2616,Tuna,175.0,-209.0,34.0
1,2616,Salmon,248.0,-346.0,98.0
2,2616,Clown,-924.0,795.0,129.0
0,2617,Tuna,175.0,-209.0,34.0
1,2617,Salmon,248.0,-347.0,99.0
2,2617,Clown,-924.0,795.0,129.0
0,2618,Tuna,175.0,-209.0,34.0
1,2618,Salmon,248.0,-348.0,100.0
2,2618,Clown,-921.0,789.0,132.0
0,2619,Tuna,175.0,-209.0,34.0
1,2619,Salmon,246.0,-346.0,100.0
2,2619,Clown,-921.0,789.0,132.0
0,2620,Tuna,175.0,-209.0,34.0
1,2620,Salmon,246.0,-346.0,100.0
2,2620,Clown,-921.0,786.0,135.0
0,2621,Tuna,174.0,-208.0,34.0
1,2621,Salmon,246.0,-345.0,99.0
2,2621,Clown,-918.0,780.0,138.0
0,2622,Tuna,173.0,-207.0,34.0
1,2622,Salmon,246.0,-345.0,99.0
2,2622,Clown,-918.0,777.0,141.0
0,2623,Tuna,173.0,-206.0,33.0
1,2623,Salmon,246.0,-346.0,100.0
2,2623,Clown,-918.0,777.0,141.0
0,2624,Tuna,172.0,-205.0,33.0
1,2624,Salmon,246.0,-345.0,99.0
2,2624,Clown,-918.0,777.0,141.0
0,2625,Tuna,174.0,-207.0,33.0
1,2625,Salmon,248.0,-347.0,99.0
2,2625,Clown,-915.0,774.0,141.0
0,2626,Tuna,174.0,-207.0,33.0
1,2626,Salmon,247.0,-346.0,99.0
2,2626,Clown,-921.0,780.0,141.0
0,2627,Tuna,174.0,-207.0,33.0
1,2627,Salmon,246.0,-344.0,98.0
2,2627,Clown,-921.0,780.0,141.0
0,2628,Tuna,175.0,-208.0,33.0
1,2628,Salmon,246.0,-344.0,98.0
2,2628,Clown,-921.0,780.0,141.0
0,2629,Tuna,175.0,-208.0,33.0
1,2629,Salmon,248.0,-346.0,98.0
2,2629,Clown,-921.0,780.0,141.0
0,2630,Tuna,175.0,-208.0,33.0
1,2630,Salmon,247.0,-345.0,98.0
2,2630,Clown,-921.0,780.0,141.0
0,2631,Tuna,175.0,-208.0,33.0
1,2631,Salmon,245.0,-342.0,97.0
2,2631,Clown,-921.0,780.0,141.0
0,2632,Tuna,175.0,-209.0,34.0
1,2632,Salmon,246.0,-343.0,97.0
2,2632,Clown,-921.0,780.0,141.0
0,2633,Tuna,175.0,-209.0,34.0
1,2633,Salmon,245.0,-342.0,97.0
2,2633,Clown,-921.0,780.0,141.0
0,2634,Tuna,177.0,-212.0,35.0
1,2634,Salmon,245.0,-342.0,97.0
2,2634,Clown,-921.0,780.0,141.0
0,2635,Tuna,177.0,-213.0,36.0
1,2635,Salmon,246.0,-343.0,97.0
2,2635,Clown,-921.0,780.0,141.0
0,2636,Tuna,177.0,-214.0,37.0
1,2636,Salmon,248.0,-344.0,96.0
2,2636,Clown,-918.0,777.0,141.0
0,2637,Tuna,177.0,-214.0,37.0
1,2637,Salmon,247.0,-344.0,97.0
2,2637,Clown,-921.0,780.0,141.0
0,2638,Tuna,177.0,-214.0,37.0
1,2638,Salmon,249.0,-344.0,95.0
2,2638,Clown,-924.0,783.0,141.0
0,2639,Tuna,177.0,-214.0,37.0
1,2639,Salmon,249.0,-344.0,95.0
2,2639,Clown,-924.0,783.0,141.0
0,2640,Tuna,178.0,-216.0,38.0
1,2640,Salmon,250.0,-345.0,95.0
2,2640,Clown,-924.0,783.0,141.0
0,2641,Tuna,178.0,-215.0,37.0
1,2641,Salmon,249.0,-344.0,95.0
2,2641,Clown,-927.0,786.0,141.0
0,2642,Tuna,178.0,-215.0,37.0
1,2642,Salmon,249.0,-344.0,95.0
2,2642,Clown,-927.0,786.0,141.0
0,2643,Tuna,178.0,-214.0,36.0
1,2643,Salmon,249.0,-345.0,96.0
2,2643,Clown,-927.0,786.0,141.0
0,2644,Tuna,178.0,-214.0,36.0
1,2644,Salmon,249.0,-345.0,96.0
2,2644,Clown,-927.0,786.0,141.0
0,2645,Tuna,178.0,-213.0,35.0
1,2645,Salmon,248.0,-344.0,96.0
2,2645,Clown,-927.0,786.0,141.0
0,2646,Tuna,177.0,-213.0,36.0
1,2646,Salmon,248.0,-344.0,96.0
2,2646,Clown,-927.0,786.0,141.0
0,2647,Tuna,177.0,-213.0,36.0
1,2647,Salmon,249.0,-345.0,96.0
2,2647,Clown,-927.0,786.0,141.0
0,2648,Tuna,177.0,-213.0,36.0
1,2648,Salmon,249.0,-343.0,94.0
2,2648,Clown,-927.0,786.0,141.0
0,2649,Tuna,178.0,-214.0,36.0
1,2649,Salmon,250.0,-344.0,94.0
2,2649,Clown,-927.0,786.0,141.0
0,2650,Tuna,178.0,-214.0,36.0
1,2650,Salmon,251.0,-345.0,94.0
2,2650,Clown,-930.0,789.0,141.0
0,2651,Tuna,177.0,-213.0,36.0
1,2651,Salmon,251.0,-346.0,95.0
2,2651,Clown,-930.0,789.0,141.0
0,2652,Tuna,177.0,-213.0,36.0
1,2652,Salmon,251.0,-346.0,95.0
2,2652,Clown,-930.0,789.0,141.0
0,2653,Tuna,176.0,-212.0,36.0
1,2653,Salmon,252.0,-347.0,95.0
2,2653,Clown,-930.0,792.0,138.0
0,2654,Tuna,175.0,-211.0,36.0
1,2654,Salmon,252.0,-346.0,94.0
2,2654,Clown,-930.0,792.0,138.0
0,2655,Tuna,175.0,-211.0,36.0
1,2655,Salmon,252.0,-346.0,94.0
2,2655,Clown,-930.0,792.0,138.0
0,2656,Tuna,175.0,-211.0,36.0
1,2656,Salmon,253.0,-347.0,94.0
2,2656,Clown,-930.0,792.0,138.0
0,2657,Tuna,174.0,-210.0,36.0
1,2657,Salmon,253.0,-347.0,94.0
2,2657,Clown,-930.0,795.0,135.0
0,2658,Tuna,175.0,-211.0,36.0
1,2658,Salmon,256.0,-350.0,94.0
2,2658,Clown,-930.0,795.0,135.0
0,2659,Tuna,175.0,-211.0,36.0
1,2659,Salmon,255.0,-349.0,94.0
2,2659,Clown,-930.0,795.0,135.0
0,2660,Tuna,175.0,-211.0,36.0
1,2660,Salmon,255.0,-349.0,94.0
2,2660,Clown,-927.0,792.0,135.0
0,2661,Tuna,175.0,-210.0,35.0
1,2661,Salmon,255.0,-349.0,94.0
2,2661,Clown,-927.0,792.0,135.0
0,2662,Tuna,174.0,-209.0,35.0
1,2662,Salmon,256.0,-351.0,95.0
2,2662,Clown,-927.0,792.0,135.0
0,2663,Tuna,174.0,-208.0,34.0
1,2663,Salmon,256.0,-352.0,96.0
2,2663,Clown,-927.0,792.0,135.0
0,2664,Tuna,174.0,-208.0,34.0
1,2664,Salmon,256.0,-354.0,98.0
2,2664,Clown,-927.0,792.0,135.0
0,2665,Tuna,174.0,-208.0,34.0
1,2665,Salmon,256.0,-354.0,98.0
2,2665,Clown,-927.0,792.0,135.0
0,2666,Tuna,174.0,-208.0,34.0
1,2666,Salmon,254.0,-352.0,98.0
2,2666,Clown,-927.0,792.0,135.0
0,2667,Tuna,175.0,-209.0,34.0
1,2667,Salmon,254.0,-352.0,98.0
2,2667,Clown,-930.0,795.0,135.0
0,2668,Tuna,176.0,-211.0,35.0
1,2668,Salmon,254.0,-352.0,98.0
2,2668,Clown,-930.0,795.0,135.0
0,2669,Tuna,176.0,-211.0,35.0
1,2669,Salmon,255.0,-354.0,99.0
2,2669,Clown,-930.0,798.0,132.0
0,2670,Tuna,176.0,-211.0,35.0
1,2670,Salmon,256.0,-355.0,99.0
2,2670,Clown,-930.0,798.0,132.0
0,2671,Tuna,176.0,-212.0,36.0
1,2671,Salmon,256.0,-355.0,99.0
2,2671,Clown,-930.0,798.0,132.0
0,2672,Tuna,176.0,-212.0,36.0
1,2672,Salmon,256.0,-355.0,99.0
2,2672,Clown,-930.0,798.0,132.0
0,2673,Tuna,176.0,-212.0,36.0
1,2673,Salmon,254.0,-354.0,100.0
2,2673,Clown,-930.0,798.0,132.0
0,2674,Tuna,176.0,-212.0,36.0
1,2674,Salmon,253.0,-352.0,99.0
2,2674,Clown,-933.0,801.0,132.0
0,2675,Tuna,175.0,-211.0,36.0
1,2675,Salmon,253.0,-352.0,99.0
2,2675,Clown,-936.0,804.0,132.0
0,2676,Tuna,176.0,-212.0,36.0
1,2676,Salmon,253.0,-352.0,99.0
2,2676,Clown,-933.0,798.0,135.0
0,2677,Tuna,176.0,-212.0,36.0
1,2677,Salmon,252.0,-351.0,99.0
2,2677,Clown,-933.0,792.0,141.0
0,2678,Tuna,176.0,-213.0,37.0
1,2678,Salmon,252.0,-350.0,98.0
2,2678,Clown,-933.0,792.0,141.0
0,2679,Tuna,177.0,-214.0,37.0
1,2679,Salmon,252.0,-349.0,97.0
2,2679,Clown,-933.0,792.0,141.0
0,2680,Tuna,177.0,-214.0,37.0
1,2680,Salmon,252.0,-349.0,97.0
2,2680,Clown,-933.0,789.0,144.0
0,2681,Tuna,177.0,-214.0,37.0
1,2681,Salmon,250.0,-348.0,98.0
2,2681,Clown,-936.0,792.0,144.0
0,2682,Tuna,179.0,-216.0,37.0
1,2682,Salmon,250.0,-348.0,98.0
2,2682,Clown,-936.0,792.0,144.0
0,2683,Tuna,179.0,-217.0,38.0
1,2683,Salmon,252.0,-350.0,98.0
2,2683,Clown,-936.0,792.0,144.0
0,2684,Tuna,179.0,-217.0,38.0
1,2684,Salmon,252.0,-350.0,98.0
2,2684,Clown,-936.0,792.0,144.0
0,2685,Tuna,179.0,-218.0,39.0
1,2685,Salmon,252.0,-351.0,99.0
2,2685,Clown,-936.0,792.0,144.0
0,2686,Tuna,179.0,-218.0,39.0
1,2686,Salmon,252.0,-351.0,99.0
2,2686,Clown,-936.0,792.0,144.0
0,2687,Tuna,179.0,-218.0,39.0
1,2687,Salmon,252.0,-353.0,101.0
2,2687,Clown,-936.0,792.0,144.0
0,2688,Tuna,179.0,-218.0,39.0
1,2688,Salmon,252.0,-353.0,101.0
2,2688,Clown,-936.0,792.0,144.0
0,2689,Tuna,179.0,-218.0,39.0
1,2689,Salmon,252.0,-351.0,99.0
2,2689,Clown,-936.0,792.0,144.0
0,2690,Tuna,179.0,-218.0,39.0
1,2690,Salmon,253.0,-352.0,99.0
2,2690,Clown,-936.0,792.0,144.0
0,2691,Tuna,179.0,-218.0,39.0
1,2691,Salmon,253.0,-352.0,99.0
2,2691,Clown,-942.0,798.0,144.0
0,2692,Tuna,179.0,-218.0,39.0
1,2692,Salmon,253.0,-353.0,100.0
2,2692,Clown,-939.0,795.0,144.0
0,2693,Tuna,178.0,-217.0,39.0
1,2693,Salmon,253.0,-352.0,99.0
2,2693,Clown,-939.0,795.0,144.0
0,2694,Tuna,179.0,-218.0,39.0
1,2694,Salmon,253.0,-351.0,98.0
2,2694,Clown,-942.0,798.0,144.0
0,2695,Tuna,179.0,-217.0,38.0
1,2695,Salmon,253.0,-350.0,97.0
2,2695,Clown,-942.0,798.0,144.0
0,2696,Tuna,179.0,-218.0,39.0
1,2696,Salmon,251.0,-347.0,96.0
2,2696,Clown,-942.0,798.0,144.0
0,2697,Tuna,179.0,-218.0,39.0
1,2697,Salmon,249.0,-345.0,96.0
2,2697,Clown,-939.0,795.0,144.0
0,2698,Tuna,180.0,-219.0,39.0
1,2698,Salmon,249.0,-345.0,96.0
2,2698,Clown,-939.0,795.0,144.0
0,2699,Tuna,180.0,-219.0,39.0
1,2699,Salmon,249.0,-344.0,95.0
2,2699,Clown,-939.0,795.0,144.0
0,2700,Tuna,180.0,-218.0,38.0
1,2700,Salmon,249.0,-344.0,95.0
2,2700,Clown,-939.0,795.0,144.0
0,2701,Tuna,180.0,-218.0,38.0
1,2701,Salmon,249.0,-343.0,94.0
2,2701,Clown,-939.0,795.0,144.0
0,2702,Tuna,180.0,-218.0,38.0
1,2702,Salmon,248.0,-342.0,94.0
2,2702,Clown,-936.0,792.0,144.0
0,2703,Tuna,180.0,-218.0,38.0
1,2703,Salmon,248.0,-342.0,94.0
2,2703,Clown,-936.0,792.0,144.0
0,2704,Tuna,180.0,-218.0,38.0
1,2704,Salmon,248.0,-342.0,94.0
2,2704,Clown,-936.0,792.0,144.0
0,2705,Tuna,181.0,-219.0,38.0
1,2705,Salmon,249.0,-343.0,94.0
2,2705,Clown,-936.0,792.0,144.0
0,2706,Tuna,181.0,-219.0,38.0
1,2706,Salmon,248.0,-343.0,95.0
2,2706,Clown,-936.0,792.0,144.0
0,2707,Tuna,181.0,-219.0,38.0
1,2707,Salmon,248.0,-343.0,95.0
2,2707,Clown,-936.0,792.0,144.0
0,2708,Tuna,181.0,-219.0,38.0
1,2708,Salmon,249.0,-346.0,97.0
2,2708,Clown,-939.0,795.0,144.0
0,2709,Tuna,181.0,-219.0,38.0
1,2709,Salmon,249.0,-346.0,97.0
2,2709,Clown,-939.0,795.0,144.0
0,2710,Tuna,182.0,-220.0,38.0
1,2710,Salmon,250.0,-347.0,97.0
2,2710,Clown,-939.0,792.0,147.0
0,2711,Tuna,182.0,-220.0,38.0
1,2711,Salmon,251.0,-348.0,97.0
2,2711,Clown,-939.0,792.0,147.0
0,2712,Tuna,182.0,-219.0,37.0
1,2712,Salmon,250.0,-347.0,97.0
2,2712,Clown,-939.0,792.0,147.0
0,2713,Tuna,182.0,-219.0,37.0
1,2713,Salmon,250.0,-347.0,97.0
2,2713,Clown,-939.0,792.0,147.0
0,2714,Tuna,183.0,-220.0,37.0
1,2714,Salmon,250.0,-347.0,97.0
2,2714,Clown,-939.0,792.0,147.0
0,2715,Tuna,182.0,-221.0,39.0
1,2715,Salmon,251.0,-348.0,97.0
2,2715,Clown,-939.0,792.0,147.0
0,2716,Tuna,182.0,-221.0,39.0
1,2716,Salmon,252.0,-349.0,97.0
2,2716,Clown,-939.0,792.0,147.0
0,2717,Tuna,182.0,-221.0,39.0
1,2717,Salmon,251.0,-348.0,97.0
2,2717,Clown,-942.0,795.0,147.0
0,2718,Tuna,183.0,-222.0,39.0
1,2718,Salmon,251.0,-348.0,97.0
2,2718,Clown,-942.0,795.0,147.0
0,2719,Tuna,183.0,-223.0,40.0
1,2719,Salmon,251.0,-349.0,98.0
2,2719,Clown,-942.0,795.0,147.0
0,2720,Tuna,183.0,-223.0,40.0
1,2720,Salmon,251.0,-350.0,99.0
2,2720,Clown,-942.0,795.0,147.0
0,2721,Tuna,182.0,-223.0,41.0
1,2721,Salmon,251.0,-349.0,98.0
2,2721,Clown,-942.0,795.0,147.0
0,2722,Tuna,181.0,-222.0,41.0
1,2722,Salmon,251.0,-349.0,98.0
2,2722,Clown,-942.0,795.0,147.0
0,2723,Tuna,181.0,-223.0,42.0
1,2723,Salmon,251.0,-348.0,97.0
2,2723,Clown,-942.0,795.0,147.0
0,2724,Tuna,181.0,-224.0,43.0
1,2724,Salmon,251.0,-348.0,97.0
2,2724,Clown,-942.0,795.0,147.0
0,2725,Tuna,182.0,-225.0,43.0
1,2725,Salmon,252.0,-349.0,97.0
2,2725,Clown,-942.0,795.0,147.0
0,2726,Tuna,182.0,-225.0,43.0
1,2726,Salmon,253.0,-350.0,97.0
2,2726,Clown,-945.0,798.0,147.0
0,2727,Tuna,183.0,-226.0,43.0
1,2727,Salmon,252.0,-348.0,96.0
2,2727,Clown,-948.0,801.0,147.0
0,2728,Tuna,182.0,-225.0,43.0
1,2728,Salmon,252.0,-347.0,95.0
2,2728,Clown,-948.0,801.0,147.0
0,2729,Tuna,182.0,-225.0,43.0
1,2729,Salmon,252.0,-347.0,95.0
2,2729,Clown,-948.0,801.0,147.0
0,2730,Tuna,182.0,-225.0,43.0
1,2730,Salmon,252.0,-347.0,95.0
2,2730,Clown,-948.0,801.0,147.0
0,2731,Tuna,182.0,-225.0,43.0
1,2731,Salmon,253.0,-347.0,94.0
2,2731,Clown,-945.0,798.0,147.0
0,2732,Tuna,185.0,-229.0,44.0
1,2732,Salmon,253.0,-348.0,95.0
2,2732,Clown,-945.0,798.0,147.0
0,2733,Tuna,184.0,-228.0,44.0
1,2733,Salmon,252.0,-346.0,94.0
2,2733,Clown,-948.0,801.0,147.0
0,2734,Tuna,184.0,-228.0,44.0
1,2734,Salmon,252.0,-345.0,93.0
2,2734,Clown,-948.0,801.0,147.0
0,2735,Tuna,185.0,-229.0,44.0
1,2735,Salmon,251.0,-344.0,93.0
2,2735,Clown,-945.0,798.0,147.0
0,2736,Tuna,185.0,-229.0,44.0
1,2736,Salmon,251.0,-344.0,93.0
2,2736,Clown,-945.0,798.0,147.0
0,2737,Tuna,186.0,-230.0,44.0
1,2737,Salmon,251.0,-343.0,92.0
2,2737,Clown,-945.0,798.0,147.0
0,2738,Tuna,187.0,-231.0,44.0
1,2738,Salmon,251.0,-343.0,92.0
2,2738,Clown,-945.0,798.0,147.0
0,2739,Tuna,187.0,-231.0,44.0
1,2739,Salmon,251.0,-343.0,92.0
2,2739,Clown,-948.0,804.0,144.0
0,2740,Tuna,187.0,-231.0,44.0
1,2740,Salmon,250.0,-342.0,92.0
2,2740,Clown,-948.0,804.0,144.0
0,2741,Tuna,186.0,-231.0,45.0
1,2741,Salmon,253.0,-344.0,91.0
2,2741,Clown,-948.0,804.0,144.0
0,2742,Tuna,185.0,-230.0,45.0
1,2742,Salmon,254.0,-345.0,91.0
2,2742,Clown,-948.0,801.0,147.0
0,2743,Tuna,185.0,-230.0,45.0
1,2743,Salmon,254.0,-345.0,91.0
2,2743,Clown,-948.0,801.0,147.0
0,2744,Tuna,186.0,-231.0,45.0
1,2744,Salmon,255.0,-346.0,91.0
2,2744,Clown,-948.0,801.0,147.0
0,2745,Tuna,186.0,-231.0,45.0
1,2745,Salmon,254.0,-342.0,88.0
2,2745,Clown,-948.0,801.0,147.0
0,2746,Tuna,186.0,-231.0,45.0
1,2746,Salmon,254.0,-343.0,89.0
2,2746,Clown,-948.0,801.0,147.0
0,2747,Tuna,186.0,-231.0,45.0
1,2747,Salmon,253.0,-342.0,89.0
2,2747,Clown,-948.0,801.0,147.0
0,2748,Tuna,186.0,-230.0,44.0
1,2748,Salmon,254.0,-343.0,89.0
2,2748,Clown,-948.0,801.0,147.0
0,2749,Tuna,187.0,-232.0,45.0
1,2749,Salmon,254.0,-343.0,89.0
2,2749,Clown,-948.0,801.0,147.0
0,2750,Tuna,186.0,-231.0,45.0
